SNP,Chromosome,Position,WEIR_AND_COCKERHAM_FST
6_31055001,6,31055001,0.110955
6_31060001,6,31060001,0.133561
6_31065001,6,31065001,0.133561
6_31070001,6,31070001,0.133561
6_31080001,6,31080001,0.181058
6_31090001,6,31090001,0.0565172
6_31095001,6,31095001,0.181058
6_31100001,6,31100001,0.181058
6_31105001,6,31105001,0.181058
6_31125001,6,31125001,0.181058
6_31130001,6,31130001,0.181058
6_31135001,6,31135001,0.0959064
6_31140001,6,31140001,0.113452
6_31145001,6,31145001,0.14861
6_31155001,6,31155001,0.181058
6_31160001,6,31160001,0.0357568
6_31165001,6,31165001,-0.0368941
6_31175001,6,31175001,0.181058
6_31180001,6,31180001,0.181058
6_31185001,6,31185001,0.157691
6_31190001,6,31190001,0.181058
6_31195001,6,31195001,0.181058
6_31200001,6,31200001,-0.0368941
6_31205001,6,31205001,0.146007
6_31210001,6,31210001,0.0723341
6_31215001,6,31215001,0.116606
6_31220001,6,31220001,0.124518
6_31225001,6,31225001,0.181058
6_31230001,6,31230001,-0.050821
6_31235001,6,31235001,-0.050821
6_31240001,6,31240001,-0.050821
6_31245001,6,31245001,-0.050821
6_31250001,6,31250001,-0.050821
6_31255001,6,31255001,0.181058
6_31260001,6,31260001,0.181058
6_31265001,6,31265001,0.181058
6_31270001,6,31270001,0.181058
6_31275001,6,31275001,0.181058
6_31280001,6,31280001,0.181058
6_31285001,6,31285001,0.181058
6_31295001,6,31295001,0.181058
6_31300001,6,31300001,0.122319
6_31305001,6,31305001,0.275599
6_31310001,6,31310001,0.0635788
6_31315001,6,31315001,0.0635788
6_31320001,6,31320001,0.0635788
6_31325001,6,31325001,0.0635788
6_31330001,6,31330001,0.0635788
6_31335001,6,31335001,0.0635788
6_31340001,6,31340001,0.169589
6_31345001,6,31345001,0.261864
6_31350001,6,31350001,0.15731
6_31355001,6,31355001,0.181058
6_31360001,6,31360001,0.0742613
6_31365001,6,31365001,-0.0325359
6_31375001,6,31375001,0.181058
6_31380001,6,31380001,0.043296
6_31385001,6,31385001,0.181058
6_31390001,6,31390001,0.181058
6_31410001,6,31410001,0.181058
6_31415001,6,31415001,0.181058
6_31420001,6,31420001,0.181058
6_31425001,6,31425001,0.181058
6_31435001,6,31435001,0.181058
6_31440001,6,31440001,0.181058
6_31445001,6,31445001,0.181058
6_31450001,6,31450001,0.181058
6_31460001,6,31460001,0.181058
6_31465001,6,31465001,0.131688
6_31470001,6,31470001,0.0545226
6_31475001,6,31475001,0.181058
6_31480001,6,31480001,0.181058
6_31490001,6,31490001,0.181058
6_31495001,6,31495001,0.181058
6_31500001,6,31500001,0.181058
6_31505001,6,31505001,0.181058
6_31510001,6,31510001,0.181058
6_31515001,6,31515001,0.181058
6_31520001,6,31520001,0.181058
6_31525001,6,31525001,0.181058
6_31540001,6,31540001,0.181058
6_31545001,6,31545001,0.181058
6_31555001,6,31555001,-0.0325359
6_31565001,6,31565001,0.181058
6_31570001,6,31570001,0.181058
6_31575001,6,31575001,0.181058
6_31580001,6,31580001,0.181058
6_31585001,6,31585001,0.181058
6_31590001,6,31590001,0.181058
6_31595001,6,31595001,0.243273
6_31600001,6,31600001,0.255715
6_31605001,6,31605001,0.27438
6_31610001,6,31610001,0.367701
6_31615001,6,31615001,0.181058
6_31620001,6,31620001,0.181058
6_31625001,6,31625001,0.181058
6_31630001,6,31630001,0.181058
6_31650001,6,31650001,0.181058
6_31655001,6,31655001,0.181058
6_31660001,6,31660001,0.181058
6_31680001,6,31680001,0.181058
6_31695001,6,31695001,0.0837962
6_31700001,6,31700001,0.181058
6_31705001,6,31705001,-0.050821
6_31710001,6,31710001,-0.050821
6_31725001,6,31725001,0.181058
6_31735001,6,31735001,0.0837962
6_31740001,6,31740001,0.181058
6_31745001,6,31745001,0.181058
6_31750001,6,31750001,0.181058
6_31760001,6,31760001,0.181058
6_31765001,6,31765001,0.181058
6_31770001,6,31770001,0.181058
6_31775001,6,31775001,0.133561
6_31785001,6,31785001,0.0635788
6_31790001,6,31790001,0.181058
6_31800001,6,31800001,0.181058
6_31805001,6,31805001,0.0635788
6_31810001,6,31810001,0.0635788
6_31820001,6,31820001,0.181058
6_31830001,6,31830001,0.0635788
6_31835001,6,31835001,0.0635788
6_31840001,6,31840001,0.0635788
6_31845001,6,31845001,0.0635788
6_31850001,6,31850001,0.122319
6_31855001,6,31855001,0.0930036
6_31860001,6,31860001,0.181058
6_31865001,6,31865001,0.181058
6_31870001,6,31870001,0.181058
6_31880001,6,31880001,0.181058
6_31885001,6,31885001,0.181058
6_31890001,6,31890001,0.363184
6_31895001,6,31895001,0.100057
6_31900001,6,31900001,0.169184
6_31905001,6,31905001,0.181058
6_31910001,6,31910001,0.0456909
6_31915001,6,31915001,0.0635788
6_31920001,6,31920001,0.0635788
6_31925001,6,31925001,0.181058
6_31930001,6,31930001,0.181058
6_31940001,6,31940001,0.181058
6_31945001,6,31945001,0.181058
6_31950001,6,31950001,0.181058
6_31955001,6,31955001,0.181058
6_31960001,6,31960001,0.103765
6_31965001,6,31965001,0.181058
6_31970001,6,31970001,0.181058
6_31975001,6,31975001,0.0162915
6_31980001,6,31980001,-0.050821
6_31985001,6,31985001,-0.0386309
6_31990001,6,31990001,-0.0325359
6_32000001,6,32000001,0.181058
6_32005001,6,32005001,0.181058
6_32010001,6,32010001,0.181058
6_32015001,6,32015001,0.110955
6_32025001,6,32025001,-0.050821
6_32030001,6,32030001,-0.050821
6_32035001,6,32035001,0.181058
6_32050001,6,32050001,0.110955
6_32055001,6,32055001,0.0152943
6_32060001,6,32060001,0.110955
6_32065001,6,32065001,0.181058
6_32075001,6,32075001,-0.050821
6_32080001,6,32080001,-0.050821
6_32085001,6,32085001,0.0535584
6_32090001,6,32090001,-0.0325359
6_32095001,6,32095001,0.0152943
6_32100001,6,32100001,0.110955
6_32105001,6,32105001,0.181058
6_32110001,6,32110001,0.181058
6_32120001,6,32120001,0.181058
6_32125001,6,32125001,0.181058
6_32130001,6,32130001,0.181058
6_32135001,6,32135001,0.181058
6_32140001,6,32140001,0.125309
6_32145001,6,32145001,0.181058
6_32155001,6,32155001,0.181058
6_32165001,6,32165001,0.0635788
6_32170001,6,32170001,0.181058
6_32175001,6,32175001,0.0264722
6_32180001,6,32180001,0.243273
6_32185001,6,32185001,0.181058
6_32190001,6,32190001,0.181058
6_32195001,6,32195001,0.218387
6_32200001,6,32200001,0.171559
6_32205001,6,32205001,0.181058
6_32210001,6,32210001,0.114636
6_32215001,6,32215001,0.0861566
6_32220001,6,32220001,0.181058
6_32225001,6,32225001,0.181058
6_32230001,6,32230001,0.181058
6_32235001,6,32235001,0.181058
6_32240001,6,32240001,0.134067
6_32245001,6,32245001,0.122319
6_32250001,6,32250001,-0.0325359
6_32255001,6,32255001,0.512419
6_32260001,6,32260001,0.367701
6_32265001,6,32265001,0.367701
6_32270001,6,32270001,0.367701
6_32275001,6,32275001,0.367701
6_32280001,6,32280001,0.27438
6_32285001,6,32285001,0.181058
6_32290001,6,32290001,0.181058
6_32295001,6,32295001,0.181058
6_32305001,6,32305001,0.181058
6_32310001,6,32310001,0.181058
6_32315001,6,32315001,0.512419
6_32320001,6,32320001,0.346739
6_32325001,6,32325001,0.171446
6_32330001,6,32330001,0.231937
6_32335001,6,32335001,0.0477115
6_32340001,6,32340001,0.23964
6_32345001,6,32345001,0.0710796
6_32350001,6,32350001,0.280938
6_32355001,6,32355001,0.0713624
6_32360001,6,32360001,0.235197
6_32365001,6,32365001,0.512419
6_32370001,6,32370001,0.181058
6_32375001,6,32375001,0.181058
6_32380001,6,32380001,0.181058
6_32385001,6,32385001,0.11207
6_32390001,6,32390001,0.12766
6_32395001,6,32395001,0.0271141
6_32400001,6,32400001,0.0554328
6_32405001,6,32405001,-0.00738001
6_32410001,6,32410001,0.0344071
6_32415001,6,32415001,0.0558295
6_32420001,6,32420001,0.0960933
6_32425001,6,32425001,0.218889
6_32430001,6,32430001,0.181058
6_32435001,6,32435001,0.181058
6_32440001,6,32440001,0.181058
6_32445001,6,32445001,0.181058
6_32450001,6,32450001,0.181058
6_32455001,6,32455001,0.181058
6_32460001,6,32460001,0.181058
6_32465001,6,32465001,0.181058
6_32470001,6,32470001,0.181058
6_32475001,6,32475001,-0.050821
6_32480001,6,32480001,0.181058
6_32485001,6,32485001,0.181058
6_32490001,6,32490001,0.181058
6_32495001,6,32495001,0.12766
6_32500001,6,32500001,0.0208627
6_32505001,6,32505001,-0.0296273
6_32510001,6,32510001,0.00708642
6_32515001,6,32515001,0.181058
6_32520001,6,32520001,0.0545087
6_32525001,6,32525001,0.258846
6_32530001,6,32530001,0.512419
6_32535001,6,32535001,0.23468
6_32540001,6,32540001,0.00310424
6_32545001,6,32545001,0.300424
6_32550001,6,32550001,0.512419
6_32560001,6,32560001,0.181058
6_32565001,6,32565001,0.487618
6_32570001,6,32570001,0.043082
6_32575001,6,32575001,0.043082
6_32580001,6,32580001,0.181058
6_32600001,6,32600001,0.0771536
6_32605001,6,32605001,0.173713
6_32610001,6,32610001,0.0884292
6_32615001,6,32615001,0.00527308
6_32620001,6,32620001,0.181058
6_32625001,6,32625001,0.0386623
6_32630001,6,32630001,0.239942
6_32635001,6,32635001,0.512419
6_32640001,6,32640001,0.181058
6_32645001,6,32645001,-0.0325359
6_32650001,6,32650001,-0.0325359
6_32670001,6,32670001,-0.050821
6_32675001,6,32675001,-0.050821
6_32680001,6,32680001,-0.050821
6_32685001,6,32685001,-0.050821
6_32690001,6,32690001,0.0651188
6_32695001,6,32695001,0.0327291
6_32700001,6,32700001,0.0842647
6_32705001,6,32705001,0.181058
6_32710001,6,32710001,0.181058
6_32715001,6,32715001,0.0899703
6_32720001,6,32720001,0.118179
6_32725001,6,32725001,0.0969089
6_32730001,6,32730001,0.0842257
6_32735001,6,32735001,0.0635788
6_32740001,6,32740001,0.14817
6_32745001,6,32745001,0.369084
6_32750001,6,32750001,0.22667
6_32755001,6,32755001,0.0506248
6_32760001,6,32760001,0.250442
6_32765001,6,32765001,0.0320075
6_32770001,6,32770001,0.115196
6_32775001,6,32775001,-0.0115346
6_32780001,6,32780001,0.207013
6_32785001,6,32785001,0.196438
6_32790001,6,32790001,0.229759
6_32795001,6,32795001,0.119454
6_32800001,6,32800001,0.169907
6_32805001,6,32805001,0.148127
6_32810001,6,32810001,0.179515
6_32815001,6,32815001,0.217113
6_32820001,6,32820001,0.330649
6_32825001,6,32825001,0.0428191
6_32830001,6,32830001,0.0370776
6_32835001,6,32835001,0.0263622
6_32840001,6,32840001,0.11523
6_32845001,6,32845001,0.133134
6_32850001,6,32850001,0.0643411
6_32855001,6,32855001,0.0697119
6_32860001,6,32860001,0.181058
6_32865001,6,32865001,0.0956208
6_32870001,6,32870001,0.00179747
6_32875001,6,32875001,0.0993409
6_32880001,6,32880001,0.0367146
6_32885001,6,32885001,-0.050821
6_32890001,6,32890001,0.0289469
6_32895001,6,32895001,0.0619289
6_32900001,6,32900001,0.181058
6_32905001,6,32905001,0.000728038
6_32910001,6,32910001,-0.0325359
6_32915001,6,32915001,-0.0325359
6_32920001,6,32920001,-0.0325359
6_32925001,6,32925001,-0.0325359
6_32930001,6,32930001,-0.0325359
6_32935001,6,32935001,-0.025039
6_32940001,6,32940001,-0.0231647
6_32945001,6,32945001,-0.0325359
6_32950001,6,32950001,-0.0325359
6_32955001,6,32955001,0.00523777
6_32960001,6,32960001,0.13834
6_32965001,6,32965001,0.181058
6_32970001,6,32970001,0.218387
6_32975001,6,32975001,0.243273
6_32980001,6,32980001,0.181058
6_32985001,6,32985001,0.181058
6_32990001,6,32990001,0.181058
6_32995001,6,32995001,0.181058
6_33000001,6,33000001,0.181058
6_33005001,6,33005001,0.181058
6_33010001,6,33010001,0.181058
6_33015001,6,33015001,0.0651188
6_33020001,6,33020001,0.133293
6_33025001,6,33025001,0.16994
6_33030001,6,33030001,0.181058
6_33035001,6,33035001,0.181058
6_33040001,6,33040001,0.218387
6_33045001,6,33045001,0.132612
6_33050001,6,33050001,0.227719
6_33055001,6,33055001,0.227719
6_33060001,6,33060001,0.181058
6_33065001,6,33065001,0.181058
6_33070001,6,33070001,0.0753926
6_33075001,6,33075001,0.0621677
6_33080001,6,33080001,0.0642742
6_33085001,6,33085001,0.305487
6_33090001,6,33090001,-0.0374152
6_33095001,6,33095001,-0.0269543
6_33105001,6,33105001,0.181058
6_33110001,6,33110001,0.181058
6_33115001,6,33115001,0.268047
6_33120001,6,33120001,0.181058
6_33130001,6,33130001,0.181058
6_33135001,6,33135001,0.181058
6_33140001,6,33140001,0.181058
6_33150001,6,33150001,0.181058
6_33155001,6,33155001,0.181058
6_33165001,6,33165001,0.122319
6_33170001,6,33170001,0.0634256
6_33175001,6,33175001,0.0357198
6_33180001,6,33180001,0.0867281
6_33185001,6,33185001,0.0859759
6_33190001,6,33190001,0.181058
6_33200001,6,33200001,0.122319
6_33205001,6,33205001,0.0651188
6_33210001,6,33210001,-0.050821
6_33215001,6,33215001,0.266299
6_33225001,6,33225001,0.181058
6_33230001,6,33230001,0.181058
6_33240001,6,33240001,0.181058
6_33245001,6,33245001,0.181058
6_33250001,6,33250001,0.181058
6_33255001,6,33255001,0.10493
6_33265001,6,33265001,0.181058
6_33270001,6,33270001,0.227719
6_33275001,6,33275001,0.181058
6_33280001,6,33280001,0.00494871
6_33285001,6,33285001,0.00415459
6_33290001,6,33290001,0.0168792
6_33300001,6,33300001,0.00494871
6_33305001,6,33305001,0.00494871
6_33310001,6,33310001,-0.0691569
6_33320001,6,33320001,-0.0691569
6_33325001,6,33325001,0.0559508
6_33330001,6,33330001,0.0168509
6_33335001,6,33335001,0.00714891
6_33340001,6,33340001,0.0651188
6_33345001,6,33345001,-0.0206158
6_33350001,6,33350001,0.0197812
6_33355001,6,33355001,-0.0345714
6_33360001,6,33360001,0.073163
6_33365001,6,33365001,-0.0265495
6_33375001,6,33375001,0.00494871
6_33380001,6,33380001,-0.050821
6_33385001,6,33385001,-0.0691569
6_33395001,6,33395001,0.181058
6_33405001,6,33405001,-0.0599889
6_33410001,6,33410001,-0.050821
6_33415001,6,33415001,-0.050821
6_33420001,6,33420001,-0.0416784
6_33425001,6,33425001,0.181058
6_33430001,6,33430001,0.0699302
6_33435001,6,33435001,-0.0156322
6_33440001,6,33440001,-0.0469497
6_33445001,6,33445001,-0.050821
6_33455001,6,33455001,0.0197812
6_33460001,6,33460001,-0.0691569
6_33465001,6,33465001,0.181058
6_33475001,6,33475001,0.367701
6_33480001,6,33480001,0.181058
6_33485001,6,33485001,0.0241636
6_33490001,6,33490001,-0.0363748
6_33495001,6,33495001,-0.0415397
6_33500001,6,33500001,-0.0325359
6_33505001,6,33505001,0.181058
6_33510001,6,33510001,-0.0415397
6_33515001,6,33515001,0.00714891
6_33520001,6,33520001,-0.0192416
6_33525001,6,33525001,-0.0205148
6_33530001,6,33530001,0.305487
6_33535001,6,33535001,0.163081
6_33540001,6,33540001,0.15844
6_33545001,6,33545001,0.137119
6_33550001,6,33550001,0.137546
6_33555001,6,33555001,0.0858678
6_33560001,6,33560001,-0.0691569
6_33570001,6,33570001,0.0438943
6_33575001,6,33575001,-0.0177938
6_33580001,6,33580001,-0.0395109
6_33585001,6,33585001,0.0264722
6_33590001,6,33590001,-0.0187997
6_33595001,6,33595001,0.0742613
6_33600001,6,33600001,-0.0180413
6_33605001,6,33605001,0.0268417
6_33610001,6,33610001,0.0643176
6_33615001,6,33615001,0.0774991
6_33620001,6,33620001,0.205959
6_33625001,6,33625001,0.367701
6_33630001,6,33630001,-0.0507454
6_33635001,6,33635001,0.0203602
6_33640001,6,33640001,-0.0325359
6_33645001,6,33645001,-0.0691569
6_33650001,6,33650001,-0.0415397
6_33655001,6,33655001,0.035661
6_33660001,6,33660001,-0.0325359
6_33665001,6,33665001,0.0651188
6_33670001,6,33670001,-0.0461803
6_33675001,6,33675001,-0.050821
6_33685001,6,33685001,0.0697594
6_33690001,6,33690001,0.035661
6_33700001,6,33700001,0.0197812
6_33705001,6,33705001,0.00583075
6_33710001,6,33710001,-0.0352493
6_33715001,6,33715001,0.0386623
6_33720001,6,33720001,0.0651188
6_33725001,6,33725001,-0.0325359
6_33730001,6,33730001,-0.0197532
6_33735001,6,33735001,0.10042
6_33740001,6,33740001,0.0559508
6_33745001,6,33745001,0.0951119
6_33750001,6,33750001,0.00494871
6_33755001,6,33755001,0.0389501
6_33760001,6,33760001,0.0203602
6_33765001,6,33765001,0.10042
6_33770001,6,33770001,0.181058
6_33775001,6,33775001,-0.0447429
6_33790001,6,33790001,0.00494871
6_33795001,6,33795001,-0.00564228
6_33800001,6,33800001,-0.0453507
6_33805001,6,33805001,-0.0691569
6_33810001,6,33810001,0.181058
6_33815001,6,33815001,-0.0370378
6_33820001,6,33820001,0.0389501
6_33825001,6,33825001,0.0930036
6_33840001,6,33840001,0.0294401
6_33845001,6,33845001,0.0742613
6_33850001,6,33850001,-0.050821
6_33855001,6,33855001,-0.050821
6_33860001,6,33860001,-0.050821
6_33865001,6,33865001,-0.050821
6_33870001,6,33870001,0.0790612
6_33875001,6,33875001,-0.050821
6_33880001,6,33880001,0.181058
6_33885001,6,33885001,-0.0508464
6_33890001,6,33890001,0.0406268
6_33895001,6,33895001,-0.0415397
6_33900001,6,33900001,0.32104
6_33905001,6,33905001,0.181058
6_33910001,6,33910001,0.181058
6_33915001,6,33915001,0.0315406
6_33920001,6,33920001,0.0303949
6_33925001,6,33925001,0.0438943
6_33930001,6,33930001,0.181058
6_33935001,6,33935001,0.0438943
6_33940001,6,33940001,-0.0691569
6_33955001,6,33955001,-0.0246878
6_33960001,6,33960001,0.0197812
6_33965001,6,33965001,0.410978
6_33970001,6,33970001,0.487618
6_33975001,6,33975001,0.381787
6_33980001,6,33980001,0.487618
6_33985001,6,33985001,0.487618
6_33990001,6,33990001,0.0697594
6_34000001,6,34000001,0.0559508
6_34005001,6,34005001,0.0197812
6_34010001,6,34010001,-0.0508464
6_34015001,6,34015001,-0.0599889
6_34020001,6,34020001,-0.0415397
6_34025001,6,34025001,-0.0325359
6_34030001,6,34030001,0.10042
6_34035001,6,34035001,0.181058
6_34040001,6,34040001,0.0438943
6_34045001,6,34045001,0.181058
6_34050001,6,34050001,0.0500063
6_34055001,6,34055001,0.10042
6_34060001,6,34060001,0.0735403
6_34065001,6,34065001,0.0419308
6_34070001,6,34070001,-0.055704
6_34075001,6,34075001,0.0559508
6_34080001,6,34080001,-0.0321041
6_34085001,6,34085001,0.0559508
6_34090001,6,34090001,0.023454
6_34095001,6,34095001,0.0697594
6_34100001,6,34100001,0.023454
6_34105001,6,34105001,0.227541
6_34110001,6,34110001,0.181058
6_34115001,6,34115001,-0.0415397
6_34125001,6,34125001,-0.0691569
6_34130001,6,34130001,-0.0415397
6_34135001,6,34135001,0.0197812
6_34150001,6,34150001,-0.0691569
6_34155001,6,34155001,0.181058
6_34160001,6,34160001,-0.0508464
6_34165001,6,34165001,-0.0246878
6_34170001,6,34170001,-0.0416784
6_34180001,6,34180001,0.181058
6_34185001,6,34185001,-0.0691569
6_34190001,6,34190001,-0.0325359
6_34195001,6,34195001,-0.0415397
6_34200001,6,34200001,0.181058
6_34205001,6,34205001,0.0142482
6_34210001,6,34210001,0.0559508
6_34215001,6,34215001,0.0559508
6_34220001,6,34220001,-0.0553483
6_34225001,6,34225001,-0.050821
6_34230001,6,34230001,0.0142482
6_34235001,6,34235001,0.141899
6_34240001,6,34240001,0.0461121
6_34245001,6,34245001,0.005203
6_34250001,6,34250001,0.148217
6_34255001,6,34255001,0.140007
6_34260001,6,34260001,0.181058
6_34265001,6,34265001,0.181058
6_34270001,6,34270001,0.181058
6_34275001,6,34275001,0.0240557
6_34280001,6,34280001,-0.0251993
6_34285001,6,34285001,0.0735403
6_34290001,6,34290001,-0.050821
6_34295001,6,34295001,0.000799589
6_34300001,6,34300001,0.163073
6_34310001,6,34310001,-0.0407667
6_34315001,6,34315001,-0.0325359
6_34320001,6,34320001,-0.0691569
6_34325001,6,34325001,-0.050821
6_34340001,6,34340001,-0.0325359
6_34350001,6,34350001,0.487618
6_34355001,6,34355001,0.218173
6_34365001,6,34365001,0.181058
6_34375001,6,34375001,0.0101895
6_34385001,6,34385001,-0.0238102
6_34390001,6,34390001,-0.0446402
6_34395001,6,34395001,0.00527308
6_34400001,6,34400001,-0.0267187
6_34405001,6,34405001,0.0786242
6_34410001,6,34410001,0.0651188
6_34415001,6,34415001,0.275574
6_34420001,6,34420001,-0.0654701
6_34425001,6,34425001,-0.0325359
6_34430001,6,34430001,-0.0654701
6_34435001,6,34435001,-0.0485456
6_34440001,6,34440001,-0.0485456
6_34445001,6,34445001,-0.0485456
6_34450001,6,34450001,-0.0654701
6_34455001,6,34455001,0.0279891
6_34460001,6,34460001,0.181058
6_34470001,6,34470001,-0.0654701
6_34475001,6,34475001,0.0289724
6_34480001,6,34480001,0.0289724
6_34490001,6,34490001,0.0756455
6_34495001,6,34495001,0.0716599
6_34500001,6,34500001,-0.0691569
6_34505001,6,34505001,-0.028173
6_34510001,6,34510001,0.181058
6_34515001,6,34515001,0.11207
6_34520001,6,34520001,0.181058
6_34525001,6,34525001,0.181058
6_34530001,6,34530001,0.00963592
6_34535001,6,34535001,0.181058
6_34540001,6,34540001,0.0444794
6_34545001,6,34545001,-0.0654701
6_34555001,6,34555001,0.322581
6_34560001,6,34560001,-0.0654701
6_34565001,6,34565001,0.0276842
6_34570001,6,34570001,-0.0292861
6_34575001,6,34575001,-0.0654701
6_34580001,6,34580001,-0.0654701
6_34585001,6,34585001,0.00846962
6_34590001,6,34590001,0.020488
6_34595001,6,34595001,0.0401707
6_34600001,6,34600001,0.137031
6_34605001,6,34605001,-0.00897497
6_34610001,6,34610001,-0.0280515
6_34615001,6,34615001,-0.00851921
6_34620001,6,34620001,0.0340227
6_34625001,6,34625001,0.0222474
6_34630001,6,34630001,0.627913
6_34635001,6,34635001,0.043082
6_34640001,6,34640001,0.181058
6_34645001,6,34645001,-0.0115067
6_34650001,6,34650001,-0.00263345
